Date,Open,High,Low,Close,symbol,shortName,longName,financialCurrency,sector,currency,industry,country,market
2020-12-11 00:00:00,135.22704797920505,136.6971202958425,134.49201182088635,136.10910034179688,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-12-14 00:00:00,136.71669384046947,137.20671783272923,132.62010044326382,132.73770141601562,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-12-15 00:00:00,133.59035578916377,135.1682338480727,131.8458713456927,134.69781494140625,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-12-16 00:00:00,136.2071115902963,136.6481303442807,133.50218360542144,134.94285583496094,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-12-17 00:00:00,135.49164968359938,137.01072722788348,134.982020484914,136.7559051513672,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-12-18 00:00:00,137.2067337890866,142.9596113418522,136.31488643041422,142.3225860595703,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-12-21 00:00:00,138.59841288752918,143.85147177092298,137.93198729808861,141.65615844726562,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-12-22 00:00:00,142.09718299439476,143.16543186135385,139.75486857436132,140.4114990234375,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-12-23 00:00:00,140.33308979911106,140.99951532886965,138.42199899542425,139.8626708984375,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-12-24 00:00:00,140.08807552578452,140.5094890238364,138.89241566690444,140.36248779296875,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-12-28 00:00:00,141.2641351089066,144.9197104012745,140.52909902051817,143.25363159179688,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-12-29 00:00:00,143.34185236887026,143.47905852637345,139.4020691515579,139.92149353027344,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-12-30 00:00:00,140.38210187261657,144.50809619448796,140.38210187261657,143.5476531982422,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-12-31 00:00:00,142.9890022782348,145.85075569932835,141.61694101141975,145.35092163085938,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-01-04 00:00:00,146.05656553547223,147.9872614675221,142.67540261864,143.6064453125,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-01-05 00:00:00,143.60645868101105,145.06673585340653,142.69502105130508,144.62571716308594,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-01-06 00:00:00,152.88752698359755,160.01248194755104,152.005489540432,157.55255126953125,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-01-07 00:00:00,158.96379942301624,160.69848875371423,156.36667793005236,158.777587890625,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-01-08 00:00:00,158.67959531359395,160.84549329275856,156.80769980809143,159.58123779296875,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-01-11 00:00:00,157.983743758915,160.99249847125594,157.04290599885906,159.74783325195312,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-01-12 00:00:00,159.73805643771175,164.88330932460218,158.78740851750032,162.88400268554688,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-01-13 00:00:00,161.7177152574784,162.75657870016332,157.75832791344763,158.37576293945312,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-01-14 00:00:00,158.8756215060786,159.4636564344888,156.6607178571858,157.41534423828125,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-01-15 00:00:00,155.65125839027056,158.09156877615766,153.98516452866372,157.7093505859375,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-01-19 00:00:00,157.9935794946122,158.32679229903655,155.13182554382345,155.69046020507812,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-01-20 00:00:00,156.29808983778142,157.79756245544306,156.02367752568318,157.41534423828125,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-01-21 00:00:00,157.15073743060705,159.11083386277255,154.88681348980276,155.69046020507812,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-01-22 00:00:00,154.48499427853397,156.00405694370735,152.77970511828872,155.21022033691406,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-01-25 00:00:00,154.84761041968724,154.90641091702432,151.98587156594647,153.6813507080078,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-01-26 00:00:00,154.8769991112613,154.8769991112613,147.2228258891848,147.4972381591797,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-01-27 00:00:00,144.89030925009453,145.7625514713662,140.24489077124542,143.11642456054688,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-01-28 00:00:00,145.68414859216367,147.10523034462372,144.02787981355408,145.98797607421875,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-01-29 00:00:00,145.08630882357625,147.63443977187174,143.34182446589662,146.16436767578125,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-02-01 00:00:00,147.70306016677242,149.4475446408155,145.55675237061834,148.96731567382812,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-02-02 00:00:00,150.50599009904852,152.0250526522572,148.8692966535034,148.89869689941406,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-02-03 00:00:00,148.79090895796148,150.956806873433,148.4772863894812,149.31033325195312,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-02-04 00:00:00,149.7415424378157,152.23087298323668,147.82065653857552,150.0943603515625,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-02-05 00:00:00,151.77024024915525,151.77024024915525,149.2123142636053,149.8885498046875,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-02-08 00:00:00,151.17243135128072,153.13252770591646,149.66316373812452,151.10382080078125,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-02-09 00:00:00,151.28023904506935,154.58299665645183,150.27079060679492,152.54449462890625,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-02-10 00:00:00,153.55393049104612,157.87594623940066,152.28967501075226,156.0628662109375,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-02-11 00:00:00,156.41567187545587,158.30715739896667,155.5826250665892,156.86648559570312,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-02-12 00:00:00,155.8570317678312,161.44330235990753,155.67082025570437,161.2178955078125,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-02-16 00:00:00,157.61133313165723,164.18744711233126,155.8472436669885,159.20880126953125,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-02-17 00:00:00,158.76779324812745,159.01280527474492,154.65159419182322,158.6501922607422,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-02-18 00:00:00,158.13079022386185,158.82661610298618,156.19028393271788,157.41534423828125,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-02-19 00:00:00,158.6208058094167,162.00196907993399,158.55219525790991,161.10032653808594,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-02-22 00:00:00,160.12026185344862,161.27671142245657,158.2189661646824,158.75799560546875,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-02-23 00:00:00,160.90429248727517,163.35441277697797,156.25887398878103,162.67819213867188,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-02-24 00:00:00,162.26658429906774,171.5280366068226,162.26658429906774,170.67538452148438,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-02-25 00:00:00,170.98898519928267,170.98898519928267,164.20705445926933,164.9224853515625,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-02-26 00:00:00,164.50014732052102,166.05203734085526,161.57317246561246,164.0188751220703,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-03-01 00:00:00,166.7101025210168,170.81573834763586,166.7101025210168,168.9004364013672,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-03-02 00:00:00,169.29332216704128,169.92193450444432,165.6198599216327,165.93417358398438,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-03-03 00:00:00,165.9341759654894,168.674528932184,165.9341759654894,167.23068237304688,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-03-04 00:00:00,166.71009319599477,168.20305295737393,159.7069631386801,163.0464630126953,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-03-05 00:00:00,165.40378256321145,166.25831351494188,158.3515379646731,164.44122314453125,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-03-08 00:00:00,164.70642256526804,169.39155780231118,164.06797852542633,166.09133911132812,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-03-09 00:00:00,166.64134962357488,166.96547993901873,163.17415789862872,164.83409118652344,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-03-10 00:00:00,165.0894814981592,169.5978115031914,163.69474828251376,168.29147338867188,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-03-11 00:00:00,170.25587282362517,171.57202749599122,167.36817989446712,168.87095642089844,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-03-12 00:00:00,169.0084748694808,169.82369401732714,166.97529787207608,168.8807830810547,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-03-15 00:00:00,168.90043638642464,169.4210052490234,165.75735987382134,169.42100524902344,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-03-16 00:00:00,169.92194861329324,169.92194861329324,165.18769984530715,165.56094360351562,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2021-03-17 00:00:00,165.80648991029213,167.594115231091,163.4983106619026,165.62969970703125,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
